Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
806,904.592858994544,2261.48214748636,208091.85717989088,210353.33932737724
807,517.666966368862,1294.1674159221548,210353.33932737724,211647.5067432994
808,582.3753371649698,-582.3753371649698,211647.5067432994,211065.13140613443
809,553.2565703067215,-553.2565703067215,211065.13140613443,210511.8748358277
810,525.5937417913854,-525.5937417913854,210511.8748358277,209986.28109403633
811,499.31405470181636,1248.2851367545409,209986.28109403633,211234.56623079086
812,561.7283115395433,1404.320778848858,211234.56623079086,212638.88700963973
813,631.9443504819865,-631.9443504819865,212638.88700963973,212006.94265915774
814,600.3471329578867,1500.867832394717,212006.94265915774,213507.81049155246
815,675.390524577623,1688.4763114440575,213507.81049155246,215196.28680299653
816,759.8143401498266,1899.5358503745665,215196.28680299653,217095.82265337108
817,854.7911326685542,-854.7911326685542,217095.82265337108,216241.03152070253
818,812.0515760351263,2030.1289400878159,216241.03152070253,218271.16046079033
819,913.5580230395165,2283.895057598791,218271.16046079033,220555.05551838913
820,527.7527759194563,-527.7527759194563,220555.05551838913,220027.30274246968
821,501.36513712348386,-501.36513712348386,220027.30274246968,219525.9376053462
822,476.2968802673102,-476.2968802673102,219525.9376053462,219049.6407250789
823,452.48203625394524,1131.2050906348632,219049.6407250789,220180.84581571378
824,509.042290785689,-509.042290785689,220180.84581571378,219671.80352492808
825,483.590176246404,-483.590176246404,219671.80352492808,219188.2133486817
826,459.4106674340845,1148.5266685852112,219188.2133486817,220336.7400172669
827,516.8370008633443,-516.8370008633443,220336.7400172669,219819.90301640355
828,490.9951508201775,-490.9951508201775,219819.90301640355,219328.90786558337
829,466.4453932791686,-466.4453932791686,219328.90786558337,218862.4624723042
830,443.1231236152104,-443.1231236152104,218862.4624723042,218419.33934868898
831,420.9669674344492,-420.9669674344492,218419.33934868898,217998.37238125454
832,399.9186190627268,-399.9186190627268,217998.37238125454,217598.4537621918
833,379.9226881095907,-379.9226881095907,217598.4537621918,217218.53107408222
834,360.92655370411086,-360.92655370411086,217218.53107408222,216857.6045203781
835,342.88022601890555,857.2005650472638,216857.6045203781,217714.80508542538
836,385.74025427126907,-385.74025427126907,217714.80508542538,217329.0648311541
837,366.45324155770504,-366.45324155770504,217329.0648311541,216962.6115895964
838,348.13057947982014,-348.13057947982014,216962.6115895964,216614.48101011658
839,330.7240505058289,-330.7240505058289,216614.48101011658,216283.75695961074
840,314.18784798053673,-314.18784798053673,216283.75695961074,215969.5691116302
841,298.4784555815102,746.1961389537755,215969.5691116302,216715.765250584
842,335.7882625291997,839.4706563229993,216715.765250584,217555.235906907
843,377.7617953453504,-377.7617953453504,217555.235906907,217177.47411156166
844,358.87370557808316,-358.87370557808316,217177.47411156166,216818.60040598357
845,340.9300202991784,-340.9300202991784,216818.60040598357,216477.67038568438
846,323.88351928421906,809.7087982105477,216477.67038568438,217287.37918389493
847,364.36895919474625,-364.36895919474625,217287.37918389493,216923.01022470018
848,346.1505112350089,-346.1505112350089,216923.01022470018,216576.85971346518
849,328.84298567325897,-328.84298567325897,216576.85971346518,216248.01672779192
850,312.40083638959624,781.0020909739906,216248.01672779192,217029.0188187659
851,351.4509409382954,878.6273523457385,217029.0188187659,217907.64617111164
852,395.38230855558214,988.4557713889553,217907.64617111164,218896.1019425006
853,444.8050971250297,-444.8050971250297,218896.1019425006,218451.29684537556
854,422.564842268778,-422.564842268778,218451.29684537556,218028.7320031068
855,401.4366001553397,1003.5915003883492,218028.7320031068,219032.32350349514
856,451.6161751747568,-451.6161751747568,219032.32350349514,218580.70732832036
857,429.03536641601823,-429.03536641601823,218580.70732832036,218151.67196190436
858,407.5835980952179,-407.5835980952179,218151.67196190436,217744.08836380913
859,387.20441819045664,-387.20441819045664,217744.08836380913,217356.88394561867
860,367.84419728093343,919.6104932023336,217356.88394561867,218276.494438821
861,413.82472194105065,1034.5618048526267,218276.494438821,219311.05624367364
862,465.5528121836818,-465.5528121836818,219311.05624367364,218845.50343148995
863,442.2751715744977,-442.2751715744977,218845.50343148995,218403.22825991546
864,420.1614129957728,-420.1614129957728,218403.22825991546,217983.06684691968
865,399.15334234598413,-399.15334234598413,217983.06684691968,217583.9135045737
866,379.19567522868454,947.9891880717114,217583.9135045737,218531.9026926454
867,426.5951346322705,-426.5951346322705,218531.9026926454,218105.30755801313
868,405.2653779006563,-405.2653779006563,218105.30755801313,217700.04218011248
869,385.00210900562377,962.5052725140595,217700.04218011248,218662.54745262655
870,433.1273726313273,1082.8184315783183,218662.54745262655,219745.36588420486
871,487.268294210243,-487.268294210243,219745.36588420486,219258.0975899946
872,462.9048794997303,1157.2621987493258,219258.0975899946,220415.35978874392
873,520.7679894371962,-520.7679894371962,220415.35978874392,219894.59179930674
874,494.7295899653371,-494.7295899653371,219894.59179930674,219399.8622093414
875,469.9931104670701,-469.9931104670701,219399.8622093414,218929.86909887433
876,446.49345494371664,-446.49345494371664,218929.86909887433,218483.37564393063
877,424.16878219653154,-424.16878219653154,218483.37564393063,218059.2068617341
878,402.96034308670494,-402.96034308670494,218059.2068617341,217656.2465186474
879,382.8123259323693,-382.8123259323693,217656.2465186474,217273.434192715
880,363.67170963575046,909.1792740893761,217273.434192715,218182.61346680438
881,409.13067334021906,-409.13067334021906,218182.61346680438,217773.48279346415
882,388.67413967320755,-388.67413967320755,217773.48279346415,217384.80865379094
883,369.240432689547,923.1010817238675,217384.80865379094,218307.9097355148
884,415.39548677574055,1038.4887169393514,218307.9097355148,219346.39845245416
885,467.31992262270796,1168.29980655677,219346.39845245416,220514.69825901094
886,525.734912950547,-525.734912950547,220514.69825901094,219988.9633460604
887,499.4481673030197,-499.4481673030197,219988.9633460604,219489.51517875737
888,474.47575893786853,-474.47575893786853,219489.51517875737,219015.0394198195
889,450.7519709909757,-450.7519709909757,219015.0394198195,218564.28744882855
890,428.21437244142726,1070.5359311035681,218564.28744882855,219634.82337993212
891,481.74116899660584,1204.3529224915146,219634.82337993212,220839.17630242364
892,541.9588151211822,-541.9588151211822,220839.17630242364,220297.21748730246
893,514.8608743651232,-514.8608743651232,220297.21748730246,219782.35661293735
894,489.1178306468675,-489.1178306468675,219782.35661293735,219293.2387822905
895,464.6619391145243,-464.6619391145243,219293.2387822905,218828.57684317595
896,441.42884215879747,-441.42884215879747,218828.57684317595,218387.14800101717
897,419.35740005085825,-419.35740005085825,218387.14800101717,217967.7906009663
898,398.38953004831563,995.9738251207891,217967.7906009663,218963.7644260871
899,448.1882213043544,1120.470553260886,218963.7644260871,220084.23497934797
900,504.2117489673983,1260.5293724184958,220084.23497934797,221344.76435176647
901,567.2382175883234,-567.2382175883234,221344.76435176647,220777.52613417816
902,538.8763067089079,-538.8763067089079,220777.52613417816,220238.64982746926
903,511.9324913734628,1279.831228433657,220238.64982746926,221518.4810559029
904,575.9240527951449,-575.9240527951449,221518.4810559029,220942.55700310777
905,547.1278501553883,1367.8196253884707,220942.55700310777,222310.37662849625
906,615.5188314248123,-615.5188314248123,222310.37662849625,221694.85779707143
907,584.7428898535712,1461.8572246339281,221694.85779707143,223156.71502170534
908,657.8357510852671,1644.5893777131678,223156.71502170534,224801.3043994185
909,740.065219970925,-740.065219970925,224801.3043994185,224061.23917944758
910,703.0619589723792,1757.654897430948,224061.23917944758,225818.89407687853
911,790.9447038439263,-790.9447038439263,225818.89407687853,225027.9493730346
912,751.3974686517292,-751.3974686517292,225027.9493730346,224276.55190438285
913,713.8275952191427,1784.5689880478567,224276.55190438285,226061.1208924307
914,803.0560446215356,2007.6401115538392,226061.1208924307,228068.76100398455
915,903.4380501992273,-903.4380501992273,228068.76100398455,227165.3229537853
916,858.2661476892652,-858.2661476892652,227165.3229537853,226307.05680609605
917,815.3528403048025,-815.3528403048025,226307.05680609605,225491.70396579124
918,774.585198289562,-774.585198289562,225491.70396579124,224717.11876750167
919,735.8559383750835,-735.8559383750835,224717.11876750167,223981.2628291266
920,699.0631414563293,-699.0631414563293,223981.2628291266,223282.19968767025
921,664.1099843835124,-664.1099843835124,223282.19968767025,222618.08970328674
922,630.9044851643368,-630.9044851643368,222618.08970328674,221987.1852181224
923,599.3592609061204,1498.3981522653012,221987.1852181224,223485.5833703877
924,674.2791685193849,-674.2791685193849,223485.5833703877,222811.3042018683
925,640.5652100934152,-640.5652100934152,222811.3042018683,222170.73899177488
926,608.536949588744,-608.536949588744,222170.73899177488,221562.20204218614
927,578.1101021093069,1445.2752552732672,221562.20204218614,223007.4772974594
928,650.3738648729704,-650.3738648729704,223007.4772974594,222357.10343258645
929,617.8551716293223,-617.8551716293223,222357.10343258645,221739.24826095713
930,586.9624130478566,1467.4060326196413,221739.24826095713,223206.65429357678
931,660.332714678839,-660.332714678839,223206.65429357678,222546.32157889794
932,627.3160789448972,-627.3160789448972,222546.32157889794,221919.00549995305
933,595.9502749976527,1489.8756874941319,221919.00549995305,223408.88118744717
934,670.4440593723587,-670.4440593723587,223408.88118744717,222738.43712807482
935,636.9218564037408,-636.9218564037408,222738.43712807482,222101.5152716711
936,605.0757635835544,-605.0757635835544,222101.5152716711,221496.43950808753
937,574.8219754043763,-574.8219754043763,221496.43950808753,220921.61753268316
938,546.0808766341579,-546.0808766341579,220921.61753268316,220375.536656049
939,518.7768328024497,-518.7768328024497,220375.536656049,219856.75982324654
940,492.83799116232694,1232.0949779058174,219856.75982324654,221088.85480115237
941,554.4427400576184,-554.4427400576184,221088.85480115237,220534.41206109474
942,526.7206030547371,-526.7206030547371,220534.41206109474,220007.69145804
943,500.38457290200023,-500.38457290200023,220007.69145804,219507.306885138
944,475.3653442569004,-475.3653442569004,219507.306885138,219031.94154088112
945,451.59707704405594,-451.59707704405594,219031.94154088112,218580.34446383707
946,429.01722319185353,-429.01722319185353,218580.34446383707,218151.32724064522
947,407.5663620322608,-407.5663620322608,218151.32724064522,217743.76087861296
948,387.18804393064784,-387.18804393064784,217743.76087861296,217356.5728346823
